date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:10:15	65006/65006	---M--	200	added ('OK')	image/png	etag:%22b560036-fdee-56eb374d39bf8%22	https://wireless-experts.com/images/png/DAVES/DAVES_sitemap_thumbnail.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/DAVES/DAVES_sitemap_thumbnail.png	(from https://wireless-experts.com/sitemap.html)
17:10:16	8361/8361	---M-Z	200	added ('OK')	text/html	etag:%22b46006b-1f0f-56eb34603840b-gzip%22	https://wireless-experts.com/DistributedAVEntertainmentSystems.html	/Users/macadmin/websites/test2/wireless-experts.com/DistributedAVEntertainmentSystems.html	(from https://wireless-experts.com/sitemap.html)
17:10:17	12312/12312	---M-Z	200	added ('OK')	text/html	etag:%22b460066-2e7e-56eb345de92f2-gzip%22	https://wireless-experts.com/DAVES-4.4.html	/Users/macadmin/websites/test2/wireless-experts.com/DAVES-4.4.html	(from https://wireless-experts.com/sitemap.html)
17:10:18	10869/10869	---M-Z	200	added ('OK')	text/html	etag:%22b460067-28db-56eb345e50f1d-gzip%22	https://wireless-experts.com/DAVES-4.6.html	/Users/macadmin/websites/test2/wireless-experts.com/DAVES-4.6.html	(from https://wireless-experts.com/sitemap.html)
17:10:20	106016/106016	---M--	200	added ('OK')	image/png	etag:%22b560032-19e20-56eb3732cf019%22	https://wireless-experts.com/images/png/Amplifiers/Amplifiers_thumbnail.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/Amplifiers/Amplifiers_thumbnail.png	(from https://wireless-experts.com/sitemap.html)
17:10:20	8986/8986	---M-Z	200	added ('OK')	text/html	etag:%22b460054-2180-56eb34559228a-gzip%22	https://wireless-experts.com/Amplifiers.html	/Users/macadmin/websites/test2/wireless-experts.com/Amplifiers.html	(from https://wireless-experts.com/sitemap.html)
17:10:21	10557/10557	---M-Z	200	added ('OK')	text/html	etag:%22b4600e9-27a3-56eb349991c17-gzip%22	https://wireless-experts.com/StereoHideAwayAmplifiers.html	/Users/macadmin/websites/test2/wireless-experts.com/StereoHideAwayAmplifiers.html	(from https://wireless-experts.com/sitemap.html)
17:10:22	11983/11983	---M-Z	200	added ('OK')	text/html	etag:%22b4600d5-2d35-56eb3491009fe-gzip%22	https://wireless-experts.com/SAA-212.html	/Users/macadmin/websites/test2/wireless-experts.com/SAA-212.html	(from https://wireless-experts.com/sitemap.html)
17:10:23	12290/12290	---M-Z	200	added ('OK')	text/html	etag:%22b4600d6-2e68-56eb34916d061-gzip%22	https://wireless-experts.com/SAA-224.html	/Users/macadmin/websites/test2/wireless-experts.com/SAA-224.html	(from https://wireless-experts.com/sitemap.html)
17:10:24	12069/12069	---M-Z	200	added ('OK')	text/html	etag:%22b4600d7-2d8b-56eb3491d3134-gzip%22	https://wireless-experts.com/SAA-236.html	/Users/macadmin/websites/test2/wireless-experts.com/SAA-236.html	(from https://wireless-experts.com/sitemap.html)
17:10:25	12156/12156	---M-Z	200	added ('OK')	text/html	etag:%22b4600d8-2de2-56eb349239207-gzip%22	https://wireless-experts.com/SAA-248.html	/Users/macadmin/websites/test2/wireless-experts.com/SAA-248.html	(from https://wireless-experts.com/sitemap.html)
17:10:26	9594/9594	---M-Z	200	added ('OK')	text/html	etag:%22b460099-23e0-56eb3473b4d07-gzip%22	https://wireless-experts.com/MonoBlockHideAwayAmplifiers.html	/Users/macadmin/websites/test2/wireless-experts.com/MonoBlockHideAwayAmplifiers.html	(from https://wireless-experts.com/sitemap.html)
17:10:27	11168/11168	---M-Z	200	added ('OK')	text/html	etag:%22b46008e-2a06-56eb346f98510-gzip%22	https://wireless-experts.com/MBA-120.html	/Users/macadmin/websites/test2/wireless-experts.com/MBA-120.html	(from https://wireless-experts.com/sitemap.html)
17:10:28	11665/11665	---M-Z	200	added ('OK')	text/html	etag:%22b460104-2bf7-56eb346f31c6d-gzip%22	https://wireless-experts.com/MBA-120-PS.html	/Users/macadmin/websites/test2/wireless-experts.com/MBA-120-PS.html	(from https://wireless-experts.com/sitemap.html)
17:10:29	11979/11979	---M-Z	200	added ('OK')	text/html	etag:%22b46008f-2d31-56eb346fff96b-gzip%22	https://wireless-experts.com/MBA-124.html	/Users/macadmin/websites/test2/wireless-experts.com/MBA-124.html	(from https://wireless-experts.com/sitemap.html)
17:10:30	11559/11559	---M-Z	200	added ('OK')	text/html	etag:%22b460090-2b8d-56eb347066dc6-gzip%22	https://wireless-experts.com/MBA-136.html	/Users/macadmin/websites/test2/wireless-experts.com/MBA-136.html	(from https://wireless-experts.com/sitemap.html)
17:10:31	12552/12552	---M-Z	200	added ('OK')	text/html	etag:%22b460091-2f6e-56eb3470cedd9-gzip%22	https://wireless-experts.com/MBA-148.html	/Users/macadmin/websites/test2/wireless-experts.com/MBA-148.html	(from https://wireless-experts.com/sitemap.html)
17:10:32	10201/10201	---M-Z	200	added ('OK')	text/html	etag:%22b460083-263f-56eb346a6c169-gzip%22	https://wireless-experts.com/InWallAmplifiers.html	/Users/macadmin/websites/test2/wireless-experts.com/InWallAmplifiers.html	(from https://wireless-experts.com/sitemap.html)
17:10:33	11405/11405	---M-Z	200	added ('OK')	text/html	etag:%22b4600e0-2af3-56eb3495b7e8a-gzip%22	https://wireless-experts.com/SIWA-224.html	/Users/macadmin/websites/test2/wireless-experts.com/SIWA-224.html	(from https://wireless-experts.com/sitemap.html)
17:10:35	11518/11518	---M-Z	200	added ('OK')	text/html	etag:%22b4600e1-2b64-56eb349620a55-gzip%22	https://wireless-experts.com/SIWA-236.html	/Users/macadmin/websites/test2/wireless-experts.com/SIWA-236.html	(from https://wireless-experts.com/sitemap.html)
17:10:37	11353/11353	---M-Z	200	added ('OK')	text/html	etag:%22b4600e2-2abf-56eb349686358-gzip%22	https://wireless-experts.com/SIWA-248.html	/Users/macadmin/websites/test2/wireless-experts.com/SIWA-248.html	(from https://wireless-experts.com/sitemap.html)
17:10:37	8868/8868	---M-Z	200	added ('OK')	text/html	etag:%22b46009b-210a-56eb34749acbe-gzip%22	https://wireless-experts.com/MultiChannelAmplifiers.html	/Users/macadmin/websites/test2/wireless-experts.com/MultiChannelAmplifiers.html	(from https://wireless-experts.com/sitemap.html)
17:10:39	11785/11785	---M-Z	200	added ('OK')	text/html	etag:%22b460093-2c6f-56eb3471af3b8-gzip%22	https://wireless-experts.com/MCA-1248.html	/Users/macadmin/websites/test2/wireless-experts.com/MCA-1248.html	(from https://wireless-experts.com/sitemap.html)
17:10:39	8241/8241	---M-Z	200	added ('OK')	text/html	etag:%22b4600c6-1e97-56eb348a954d5-gzip%22	https://wireless-experts.com/PreAmplifiers.html	/Users/macadmin/websites/test2/wireless-experts.com/PreAmplifiers.html	(from https://wireless-experts.com/sitemap.html)
17:10:41	10556/10556	---M-Z	200	added ('OK')	text/html	etag:%22b4600c5-27a2-56eb348a30f5a-gzip%22	https://wireless-experts.com/preamp9.html	/Users/macadmin/websites/test2/wireless-experts.com/preamp9.html	(from https://wireless-experts.com/sitemap.html)
17:10:42	134153/134153	---M--	200	added ('OK')	image/png	etag:%22b560039-20c09-56eb376412e8c%22	https://wireless-experts.com/images/png/HDMI,%20VGA,%20SD%20over%20CAT5/thumbnail.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/HDMI,%20VGA,%20SD%20over%20CAT5/thumbnail.png	(from https://wireless-experts.com/sitemap.html)
17:10:43	8587/8587	---M-Z	200	added ('OK')	text/html	etag:%22b460079-1ff1-56eb34662ee01-gzip%22	https://wireless-experts.com/HDMI-VGA-SD-CATS.html	/Users/macadmin/websites/test2/wireless-experts.com/HDMI-VGA-SD-CATS.html	(from https://wireless-experts.com/sitemap.html)
17:10:43	9856/9856	---M-Z	200	added ('OK')	text/html	etag:%22b46007a-24e6-56eb3466a2d7c-gzip%22	https://wireless-experts.com/HDMIoverCATS.html	/Users/macadmin/websites/test2/wireless-experts.com/HDMIoverCATS.html	(from https://wireless-experts.com/sitemap.html)
17:10:45	11633/11633	---M-Z	200	added ('OK')	text/html	etag:%22b46005a-2bd7-56eb3458e675b-gzip%22	https://wireless-experts.com/CATS-HDMI-MX4.html	/Users/macadmin/websites/test2/wireless-experts.com/CATS-HDMI-MX4.html	(from https://wireless-experts.com/sitemap.html)
17:10:45	11366/11366	---M-Z	200	added ('OK')	text/html	etag:%22b46005b-2acc-56eb3459558b7-gzip%22	https://wireless-experts.com/CATS-HDMI-MX8.html	/Users/macadmin/websites/test2/wireless-experts.com/CATS-HDMI-MX8.html	(from https://wireless-experts.com/sitemap.html)
17:10:47	10660/10660	---M-Z	200	added ('OK')	text/html	etag:%22b4600bb-280a-56eb348670bf6-gzip%22	https://wireless-experts.com/PHD-4218.html	/Users/macadmin/websites/test2/wireless-experts.com/PHD-4218.html	(from https://wireless-experts.com/sitemap.html)
17:10:47	9825/9825	---M-Z	200	added ('OK')	text/html	etag:%22b4600dc-24c7-56eb3493dc134-gzip%22	https://wireless-experts.com/SDoverCATS.html	/Users/macadmin/websites/test2/wireless-experts.com/SDoverCATS.html	(from https://wireless-experts.com/sitemap.html)
17:10:49	9015/9015	---M-Z	200	added ('OK')	text/html	etag:%22b4600f3-219d-56eb34a07d023-gzip%22	https://wireless-experts.com/VGAoverCATS.html	/Users/macadmin/websites/test2/wireless-experts.com/VGAoverCATS.html	(from https://wireless-experts.com/sitemap.html)
17:10:49	11572/11572	---M-Z	200	added ('OK')	text/html	etag:%22b46005e-2b9a-56eb345a8c568-gzip%22	https://wireless-experts.com/CATS-VGA-12B.html	/Users/macadmin/websites/test2/wireless-experts.com/CATS-VGA-12B.html	(from https://wireless-experts.com/sitemap.html)
17:10:51	9629/9629	---M-Z	200	added ('OK')	text/html	etag:%22b4600dd-2403-56eb34944358f-gzip%22	https://wireless-experts.com/SecurityCameras&Devices.html	/Users/macadmin/websites/test2/wireless-experts.com/SecurityCameras&Devices.html	(from https://wireless-experts.com/sitemap.html)
17:10:51	115078/115078	---M--	200	added ('OK')	image/png	etag:%22b56003d-1c186-56eb38011e12b%22	https://wireless-experts.com/images/png/Security%20Cameras%20&%20Devices/cameras_thumbnail.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/Security%20Cameras%20&%20Devices/cameras_thumbnail.png	(from https://wireless-experts.com/sitemap.html)
17:10:53	9937/9937	---M-Z	200	added ('OK')	text/html	etag:%22b460070-2537-56eb34626a44c-gzip%22	https://wireless-experts.com/Domecam.html	/Users/macadmin/websites/test2/wireless-experts.com/Domecam.html	(from https://wireless-experts.com/sitemap.html)
17:10:53	11989/11989	---M-Z	200	added ('OK')	text/html	etag:%22b460077-2d3b-56eb346553642-gzip%22	https://wireless-experts.com/hazcam.html	/Users/macadmin/websites/test2/wireless-experts.com/hazcam.html	(from https://wireless-experts.com/sitemap.html)
17:10:55	10647/10647	---M-Z	200	added ('OK')	text/html	etag:%22b460085-27fd-56eb346b3a24f-gzip%22	https://wireless-experts.com/IWC.html	/Users/macadmin/websites/test2/wireless-experts.com/IWC.html	(from https://wireless-experts.com/sitemap.html)
17:10:56	63865/63865	---M--	200	added ('OK')	image/png	etag:%22b56003b-f979-56eb37676dcd5%22	https://wireless-experts.com/images/png/healthcare,%20hospitality,%20industrial/thumbnail.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/healthcare,%20hospitality,%20industrial/thumbnail.png	(from https://wireless-experts.com/sitemap.html)
17:10:56	8897/8897	---M-Z	200	added ('OK')	text/html	etag:%22b46007b-2127-56eb34672ad48-gzip%22	https://wireless-experts.com/HealthCare-Hospitality-Industrial-Devices.html	/Users/macadmin/websites/test2/wireless-experts.com/HealthCare-Hospitality-Industrial-Devices.html	(from https://wireless-experts.com/sitemap.html)
17:10:57	11034/11034	---M-Z	200	added ('OK')	text/html	etag:%22b4600a8-2980-56eb347e95bf2-gzip%22	https://wireless-experts.com/PH%20LCD%20Media%20Player%20TVs.html	/Users/macadmin/websites/test2/wireless-experts.com/PH%20LCD%20Media%20Player%20TVs.html	(from https://wireless-experts.com/sitemap.html)
17:10:59	12831/12831	---M-Z	200	added ('OK')	text/html	etag:%22b4600a9-3085-56eb347efd04d-gzip%22	https://wireless-experts.com/PH%20LCD%20TVs.html	/Users/macadmin/websites/test2/wireless-experts.com/PH%20LCD%20TVs.html	(from https://wireless-experts.com/sitemap.html)
17:10:59	8899/8899	---M-Z	200	added ('OK')	text/html	etag:%22b460098-2129-56eb34734d0dc-gzip%22	https://wireless-experts.com/Monitors.html	/Users/macadmin/websites/test2/wireless-experts.com/Monitors.html	(from https://wireless-experts.com/sitemap.html)
17:11:01	11469/11469	---M-Z	200	added ('OK')	text/html	etag:%22b4600a7-2b33-56eb347e2d7f7-gzip%22	https://wireless-experts.com/PDS42.html	/Users/macadmin/websites/test2/wireless-experts.com/PDS42.html	(from https://wireless-experts.com/sitemap.html)
17:11:01	9225/9225	---M-Z	200	added ('OK')	text/html	etag:%22b4600bf-226f-56eb3487aaf57-gzip%22	https://wireless-experts.com/PIM-20B.html	/Users/macadmin/websites/test2/wireless-experts.com/PIM-20B.html	(from https://wireless-experts.com/sitemap.html)
17:11:03	8963/8963	---M-Z	200	added ('OK')	text/html	etag:%22b4600c1-2169-56eb348880d3d-gzip%22	https://wireless-experts.com/Players.html	/Users/macadmin/websites/test2/wireless-experts.com/Players.html	(from https://wireless-experts.com/sitemap.html)
17:11:03	11181/11181	---M-Z	200	added ('OK')	text/html	etag:%22b4600a6-2a13-56eb347dc251c-gzip%22	https://wireless-experts.com/PDP-1.html	/Users/macadmin/websites/test2/wireless-experts.com/PDP-1.html	(from https://wireless-experts.com/sitemap.html)
17:11:05	11846/11846	---M-Z	200	added ('OK')	text/html	etag:%22b4600ba-2cac-56eb34860af0b-gzip%22	https://wireless-experts.com/PHD-1.html	/Users/macadmin/websites/test2/wireless-experts.com/PHD-1.html	(from https://wireless-experts.com/sitemap.html)
17:11:05	10245/10245	---M-Z	200	added ('OK')	text/html	etag:%22b4600bd-266b-56eb348742774-gzip%22	https://wireless-experts.com/PHNODE.html	/Users/macadmin/websites/test2/wireless-experts.com/PHNODE.html	(from https://wireless-experts.com/sitemap.html)
17:11:07	9734/9734	---M-Z	200	added ('OK')	text/html	etag:%22b460078-246c-56eb3465b9afd-gzip%22	https://wireless-experts.com/HC-24.html	/Users/macadmin/websites/test2/wireless-experts.com/HC-24.html	(from https://wireless-experts.com/sitemap.html)
17:11:08	127377/127377	---M--	200	added ('OK')	image/png	etag:%22b560030-1f191-56eb37320690b%22	https://wireless-experts.com/images/png/Accessories%20&%20Miscellaneous/thumbnail.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/Accessories%20&%20Miscellaneous/thumbnail.png	(from https://wireless-experts.com/sitemap.html)
17:11:09	7769/7769	---M-Z	200	added ('OK')	text/html	etag:%22b46002f-1cbf-56eb345428d3f-gzip%22	https://wireless-experts.com/Acessories&Miscellaneous.html	/Users/macadmin/websites/test2/wireless-experts.com/Acessories&Miscellaneous.html	(from https://wireless-experts.com/sitemap.html)
17:11:09	7753/7753	---M-Z	200	added ('OK')	text/html	etag:%22b460096-1caf-56eb347283646-gzip%22	https://wireless-experts.com/Miscellaneous.html	/Users/macadmin/websites/test2/wireless-experts.com/Miscellaneous.html	(from https://wireless-experts.com/sitemap.html)
17:11:11	10532/10532	---M-Z	200	added ('OK')	text/html	etag:%22b4600a5-278a-56eb347d5dbb9-gzip%22	https://wireless-experts.com/PAT-15.html	/Users/macadmin/websites/test2/wireless-experts.com/PAT-15.html	(from https://wireless-experts.com/sitemap.html)
17:11:11	9094/9094	---M-Z	200	added ('OK')	text/html	etag:%22b46009a-21ec-56eb34741ffe3-gzip%22	https://wireless-experts.com/mountingAccessories.html	/Users/macadmin/websites/test2/wireless-experts.com/mountingAccessories.html	(from https://wireless-experts.com/sitemap.html)
17:11:12	11010/11010	---M-Z	200	added ('OK')	text/html	etag:%22b4600b4-2968-56eb348381087-gzip%22	https://wireless-experts.com/PHA-MB-KIT.html	/Users/macadmin/websites/test2/wireless-experts.com/PHA-MB-KIT.html	(from https://wireless-experts.com/sitemap.html)
17:11:13	10532/10532	---M-Z	200	added ('OK')	text/html	etag:%22b4600b7-278a-56eb3484d2ae9-gzip%22	https://wireless-experts.com/PHA-TBAR-KIT.html	/Users/macadmin/websites/test2/wireless-experts.com/PHA-TBAR-KIT.html	(from https://wireless-experts.com/sitemap.html)
17:11:15	10839/10839	---M-Z	200	added ('OK')	text/html	etag:%22b4600b6-28bd-56eb348467426-gzip%22	https://wireless-experts.com/PHA-RIMTKT.html	/Users/macadmin/websites/test2/wireless-experts.com/PHA-RIMTKT.html	(from https://wireless-experts.com/sitemap.html)
17:11:17	10669/10669	---M-Z	200	added ('OK')	text/html	etag:%22b4600b8-2813-56eb34853e97d-gzip%22	https://wireless-experts.com/PHA-UTM-KIT39.html	/Users/macadmin/websites/test2/wireless-experts.com/PHA-UTM-KIT39.html	(from https://wireless-experts.com/sitemap.html)
17:11:19	10653/10653	---M-Z	200	added ('OK')	text/html	etag:%22b4600b9-2803-56eb3485a5dd8-gzip%22	https://wireless-experts.com/PHA-UTM-KIT42.html	/Users/macadmin/websites/test2/wireless-experts.com/PHA-UTM-KIT42.html	(from https://wireless-experts.com/sitemap.html)
17:11:19	8613/8613	---M-Z	200	added ('OK')	text/html	etag:%22b4600e7-200b-56eb3498c8569-gzip%22	https://wireless-experts.com/Speakers.html	/Users/macadmin/websites/test2/wireless-experts.com/Speakers.html	(from https://wireless-experts.com/PTS4077F.html)
17:11:22	205247/205247	---M--	200	added ('OK')	image/png	etag:%22b5601b9-321bf-56eb37e991f42%22	https://wireless-experts.com/images/png/PTS-4077f/Applications_1.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/PTS-4077f/Applications_1.png	(from https://wireless-experts.com/PTS4077F.html)
17:11:23	85876/85876	---M--	200	added ('OK')	image/png	etag:%22b5612f7-14f74-56eb37f02d20c%22	https://wireless-experts.com/images/png/PTS-4077f/top_view_1.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/PTS-4077f/top_view_1.png	(from https://wireless-experts.com/PTS4077F.html)
17:11:24	160788/160788	---M--	200	added ('OK')	image/png	etag:%22b561244-27414-56eb37ea6a820%22	https://wireless-experts.com/images/png/PTS-4077f/Applications_2.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/PTS-4077f/Applications_2.png	(from https://wireless-experts.com/PTS4077F.html)
17:11:25	88950/88950	---M--	200	added ('OK')	image/png	etag:%22b56124e-15b76-56eb37eb97c79%22	https://wireless-experts.com/images/png/PTS-4077f/Features_1.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/PTS-4077f/Features_1.png	(from https://wireless-experts.com/PTS4077F.html)
17:11:26	65663/65663	---M--	200	added ('OK')	image/png	etag:%22b561250-1007f-56eb37ec15065%22	https://wireless-experts.com/images/png/PTS-4077f/Features_2.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/PTS-4077f/Features_2.png	(from https://wireless-experts.com/PTS4077F.html)
17:11:27	38319/38319	---M--	200	added ('OK')	image/png	etag:%22b561253-95af-56eb37ec79db0%22	https://wireless-experts.com/images/png/PTS-4077f/Features_3.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/PTS-4077f/Features_3.png	(from https://wireless-experts.com/PTS4077F.html)
17:11:28	212668/212668	---M--	200	added ('OK')	image/png	etag:%22b561256-33ebc-56eb37ef01cf3%22	https://wireless-experts.com/images/png/PTS-4077f/Resources_1.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/PTS-4077f/Resources_1.png	(from https://wireless-experts.com/PTS4077F.html)
17:11:29	185983/185983	---M--	200	added ('OK')	image/png	etag:%22b561255-2d67f-56eb37ed7d60f%22	https://wireless-experts.com/images/png/PTS-4077f/Options_1.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/PTS-4077f/Options_1.png	(from https://wireless-experts.com/PTS4077F.html)
17:11:35	142560/142560	---M--	200	added ('OK')	image/png	etag:%22b560196-22ce0-56eb36c358a10%22	https://wireless-experts.com/images/png/PIM-21B-Front-cleaned.png	/Users/macadmin/websites/test2/wireless-experts.com/images/png/PIM-21B-Front-cleaned.png	(from https://wireless-experts.com/PIM-21B.html)
17:11:51	1321788/1321788	---M--	200	added ('OK')	application/pdf	etag:%22b4e11c4-142b3c-56eb3636a3a02%22	https://wireless-experts.com/images/pdf/PIM-21B.pdf	/Users/macadmin/websites/test2/wireless-experts.com/images/pdf/PIM-21B.pdf	(from https://wireless-experts.com/PIM-21B.html)
17:11:54	8870/8870	---M-Z	200	added ('OK')	text/html	etag:%22b460081-210c-56eb346995bb2-gzip%22	https://wireless-experts.com/In-Wall.html	/Users/macadmin/websites/test2/wireless-experts.com/In-Wall.html	(from https://wireless-experts.com/phLCDTv&MP.html)
